,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
113,2758947,2760111,2759102,2759883,2759618,2759404,2759510,2759322,2759208,2759567,2759302,2760090,2759240,2759851,2759359,2759359,2759154,2758964,2759872,2760019,2760092,2759551,2759546,2759915,2759293,2760042,2759088,2759683,2759836,2759116
114,2759554,2759757,2759221,2759721,2759158,2759609,2759098,2759871,2759463,2759280,2759853,2759969,2759462,2759691,2759463,2759514,2759697,2759723,2759421,2759476,2759139,2760016,2759268,2760120,2759526,2759467,2760135,2760111,2759915,2759691
115,2760112,2759373,2759723,2759010,2759338,2760133,2759917,2759195,2758931,2760056,2759563,2759455,2759564,2759227,2759686,2759877,2759440,2759992,2759616,2759526,2760087,2759215,2760130,2759128,2759546,2759102,2760052,2758974,2759678,2759422
116,2759744,2759128,2759782,2759563,2759697,2759058,2759965,2759278,2758995,2759767,2759658,2760096,2759102,2758971,2760002,2759117,2759837,2759652,2759196,2759671,2759355,2759017,2759699,2759390,2759164,2758946,2759262,2759747,2759303,2759167
117,2759011,2759620,2759893,2759545,2759397,2759230,2759692,2760001,2758965,2759511,2759020,2759280,2759795,2759541,2759859,2759517,2759415,2759092,2759211,2759297,2758916,2759266,2759053,2759503,2758977,2759046,2759279,2760055,2758937,2759082
118,2759492,2759589,2759428,2759849,2759076,2758944,2759015,2760018,2759042,2758937,2758995,2759643,2759959,2759750,2759049,2759284,2759329,2759776,2760006,2759463,2758954,2759087,2759992,2758976,2759259,2759099,2760065,2759511,2759769,2758991
119,2759873,2759695,2759517,2759072,2759793,2759289,2758935,2759343,2759603,2758954,2759951,2759888,2758963,2759295,2759349,2760118,2759562,2759789,2760120,2759418,2760040,2758983,2759493,2759317,2759648,2759261,2760041,2759617,2759697,2760112
120,2759467,2759337,2759648,2759837,2759674,2759936,2759355,2759577,2758929,2759096,2759213,2759555,2760060,2759872,2759886,2759348,2759637,2759185,2760084,2759160,2759794,2759270,2759883,2759417,2759617,2759280,2759630,2758921,2759355,2760004
121,2759280,2760059,2759956,2760076,2759033,2758930,2759901,2759837,2759690,2759020,2760079,2759146,2759039,2759877,2759295,2759521,2759711,2759561,2759942,2758996,2759297,2758999,2759000,2758985,2759376,2759213,2759062,2759580,2760104,2759526
122,2759966,2759149,2759049,2759425,2759742,2759033,2759412,2759531,2758985,2759436,2759115,2759158,2760143,2759101,2759251,2759222,2759915,2759883,2759663,2759641,2759828,2759189,2759193,2759401,2759909,2759378,2759361,2758915,2759546,2758942
123,2759028,2759432,2759188,2758960,2759650,2759616,2759738,2758970,2759265,2759516,2759708,2759906,2759853,2759018,2759048,2758921,2759222,2759357,2759469,2758995,2760009,2759362,2759387,2759536,2759772,2759942,2759058,2759140,2760071,2759909
124,2759148,2759165,2759816,2759401,2759314,2759956,2759201,2759345,2759311,2760000,2758960,2759836,2759097,2759208,2760100,2758983,2758951,2759412,2759093,2760044,2759979,2760033,2760001,2759586,2759905,2759814,2759674,2759009,2759587,2759307
125,2758997,2759541,2759631,2759260,2759281,2759282,2759212,2759370,2759155,2760034,2760098,2759145,2759935,2758940,2760120,2759933,2759268,2759102,2759389,2759262,2759706,2759167,2759581,2759012,2760136,2759233,2759489,2759499,2760079,2759118
126,2759901,2759678,2759013,2759126,2759215,2759946,2759114,2758982,2760114,2759302,2759970,2759874,2759577,2760068,2759087,2759531,2760140,2759438,2759649,2759259,2760046,2759228,2758980,2759658,2759271,2759186,2759622,2759123,2760100,2759222
127,2758949,2759250,2759553,2759242,2759764,2759460,2759010,2759294,2759055,2759664,2759757,2759738,2759169,2759774,2759563,2759961,2759155,2759168,2759018,2759269,2759122,2759329,2759517,2759284,2759550,2759165,2759138,2759100,2759413,2759376
128,2759571,2759903,2758941,2759490,2759609,2759017,2758980,2759296,2759781,2759275,2759366,2760078,2759781,2760012,2759552,2758981,2760094,2760096,2759547,2759855,2759367,2759617,2759590,2759562,2759076,2759787,2758916,2759418,2759024,2759788
129,2759255,2759644,2760079,2760121,2759961,2760049,2759029,2759102,2759460,2758920,2759874,2759076,2759155,2759694,2759461,2759645,2759548,2759690,2759534,2759261,2759145,2759348,2759195,2759506,2759443,2759457,2760019,2759289,2759013,2759226
130,2759009,2758940,2759295,2759415,2759378,2759859,2758916,2759462,2759323,2759227,2760063,2759048,2759576,2759657,2759161,2759140,2759261,2759973,2759868,2759449,2758945,2759344,2759048,2758963,2759112,2759671,2759441,2759514,2759522,2759687
131,2759988,2759861,2758957,2759980,2759977,2760013,2760088,2759631,2759194,2759637,2759803,2759638,2758999,2759376,2759587,2759440,2759899,2759587,2758960,2759916,2759014,2759112,2758991,2759936,2759906,2759606,2759944,2759091,2759904,2759507
132,2759013,2759898,2759480,2759275,2759607,2760099,2758998,2759045,2760093,2759186,2759118,2758991,2758965,2759563,2759629,2760021,2759901,2758928,2759064,2759757,2759708,2759862,2759386,2759904,2759252,2759368,2759226,2759378,2759311,2759319
133,2759630,2759509,2759769,2758947,2760052,2759977,2759124,2760049,2759096,2759103,2760130,2759665,2759207,2759609,2759999,2759476,2759957,2759523,2759682,2759689,2759923,2759971,2759799,2760051,2759251,2759788,2759060,2759802,2759725,2760051
134,2760092,2759158,2759142,2759866,2759569,2759630,2759088,2759124,2759779,2759130,2759981,2759222,2759647,2759699,2759693,2759827,2759668,2758930,2759171,2759690,2759319,2758970,2759609,2759630,2759515,2760084,2759172,2759635,2759691,2759922
135,2758970,2759882,2759593,2759300,2759004,2759166,2759664,2759213,2759422,2759077,2759534,2759561,2759701,2759664,2758989,2759381,2759193,2759345,2758980,2759289,2759099,2759203,2760016,2759016,2759012,2759217,2759686,2759329,2759665,2759793
136,2759302,2760087,2759971,2759734,2759582,2760073,2759885,2759973,2760052,2759586,2760064,2759366,2759555,2759479,2759998,2759802,2758977,2759413,2760045,2759376,2759050,2759901,2759122,2759974,2759148,2760052,2759109,2759149,2759511,2759530
137,2759997,2759926,2759877,2760021,2760045,2760060,2759690,2759926,2758989,2759541,2759516,2759428,2759248,2759351,2759959,2760060,2760135,2760019,2759137,2759242,2760135,2759441,2759686,2759163,2759128,2759460,2759793,2759874,2758986,2759937
138,2759905,2759890,2759123,2759531,2759937,2760143,2758953,2759838,2758924,2759183,2760084,2760019,2759295,2760064,2758971,2759042,2759239,2760091,2759651,2759328,2759299,2760143,2759218,2759551,2759387,2759432,2759748,2759317,2759792,2759868
139,2759803,2759738,2759033,2759175,2759254,2760093,2759429,2759524,2759295,2759261,2759112,2760063,2759255,2758994,2759823,2760136,2759874,2759332,2759382,2759154,2759195,2759100,2759357,2759646,2759933,2759416,2759239,2759534,2759763,2759643
140,2759859,2760049,2760141,2759028,2759556,2759828,2759757,2759049,2759814,2759725,2759774,2759117,2760009,2760016,2759755,2759484,2759357,2759458,2759460,2760066,2759413,2759373,2759817,2758991,2760056,2759692,2759747,2759768,2759236,2758951
141,2760128,2759233,2759128,2759564,2759751,2759988,2759884,2759567,2759602,2759158,2759890,2759927,2759510,2759839,2759775,2760050,2759273,2759882,2759818,2759462,2759774,2759891,2759119,2760008,2759209,2759750,2759195,2759321,2758990,2759501
142,2760065,2759440,2759973,2759210,2759036,2759461,2759497,2758936,2759609,2759763,2760042,2759330,2759109,2759706,2759724,2759833,2759775,2760140,2759793,2759425,2759039,2759683,2759479,2758926,2758949,2759631,2759980,2759423,2759616,2760001
143,2759340,2759114,2759606,2759522,2759221,2760094,2759136,2760125,2759874,2760141,2759068,2759714,2759320,2759781,2759417,2759203,2759461,2759209,2759601,2760047,2759697,2759979,2759185,2759781,2759058,2759907,2758949,2759946,2760049,2759209
144,2759741,2759865,2759939,2759371,2759628,2760124,2759318,2759551,2759195,2759328,2759124,2759618,2759645,2759031,2759265,2759754,2760068,2759647,2760041,2759039,2759823,2758937,2760123,2759271,2759401,2759723,2759554,2758964,2759189,2759859
145,2759774,2759009,2759385,2759817,2758914,2759212,2759687,2759939,2759357,2760063,2759401,2759282,2759162,2759329,2759531,2759261,2759865,2758999,2759492,2760043,2759644,2759109,2759849,2759629,2760143,2759309,2760109,2759102,2759179,2758960
146,2759476,2760032,2760064,2759211,2759514,2759966,2760046,2759088,2759099,2759826,2759900,2759706,2759387,2759900,2760077,2759009,2759188,2759050,2759987,2759875,2759172,2759747,2759875,2759072,2759582,2758983,2759885,2759182,2759128,2758963
147,2759436,2759833,2759678,2759599,2759799,2759877,2759116,2759312,2759926,2759713,2759987,2759494,2760124,2759668,2760128,2759651,2759078,2759778,2759169,2759165,2760043,2759629,2759901,2759357,2759243,2760104,2759941,2760064,2759219,2759188
148,2759671,2759747,2759576,2758986,2759317,2759274,2759261,2759921,2759446,2759761,2760124,2759173,2759161,2760051,2759881,2759870,2759804,2759222,2758998,2759058,2759688,2759638,2759497,2759673,2759764,2759210,2759556,2759679,2759679,2759757
149,2759094,2759553,2759243,2759064,2759133,2759269,2759146,2759109,2759017,2760135,2759721,2758955,2759410,2758942,2759432,2759855,2759616,2759872,2759523,2758930,2759511,2759679,2759271,2759951,2759862,2759769,2760001,2759699,2760003,2759266
150,2759897,2759103,2759873,2759885,2759305,2759492,2759453,2759726,2759165,2760112,2759433,2759199,2759843,2759219,2758914,2759946,2759381,2759201,2759887,2759980,2759149,2758922,2760033,2759667,2759397,2758941,2759794,2759433,2759401,2759105
151,2759243,2760029,2759368,2759596,2759490,2759857,2759491,2759336,2759489,2759469,2759391,2759391,2759658,2759522,2759638,2759390,2759571,2759738,2758974,2759754,2759897,2759882,2759958,2759473,2759123,2759870,2759098,2760009,2759870,2759296
152,2759754,2759180,2760055,2758983,2759288,2759180,2759807,2759918,2759455,2759981,2758928,2760062,2759317,2759620,2759307,2760096,2759977,2759755,2759216,2760079,2759636,2759140,2759693,2759126,2759103,2759028,2759761,2759624,2759868,2759406
153,2759764,2759564,2759628,2759332,2759484,2759594,2759368,2759592,2759607,2759148,2759280,2759458,2759425,2759679,2759717,2759593,2760090,2759093,2759998,2760040,2759045,2759687,2759775,2759004,2759097,2759894,2759971,2759277,2759199,2759049
154,2759776,2759118,2759322,2759372,2759216,2759493,2758940,2759162,2759506,2759212,2759493,2759406,2759182,2759526,2758978,2759710,2759883,2759087,2759636,2759359,2759835,2759243,2759367,2759164,2759533,2760014,2759047,2760092,2759222,2759916
155,2759100,2759671,2759562,2758997,2760124,2759453,2760109,2759699,2759065,2759752,2758923,2759165,2759138,2759617,2759515,2759492,2759133,2759606,2759076,2759547,2759887,2759898,2759158,2759734,2759440,2759580,2759901,2759638,2759390,2760081
156,2759682,2759494,2759261,2759884,2760143,2759115,2759068,2759906,2759269,2759707,2759282,2758990,2759062,2759361,2759514,2759787,2759107,2759255,2759410,2759148,2759761,2759946,2759100,2760019,2758969,2760129,2759299,2759954,2759656,2760022
157,2759587,2760070,2759004,2760120,2759886,2759635,2760096,2759226,2759410,2759837,2759275,2759656,2759291,2759539,2759968,2760078,2759795,2759216,2759208,2759117,2759814,2759552,2760040,2759217,2759062,2760043,2760081,2759543,2759328,2760111
158,2759705,2759816,2759643,2759683,2759053,2759397,2759017,2758924,2759816,2759723,2759349,2759278,2759086,2760112,2759927,2759545,2759778,2759254,2758991,2760118,2759900,2759623,2759197,2759216,2759134,2759269,2759754,2759660,2760132,2758920
159,2759145,2759478,2759060,2759118,2759417,2760003,2758996,2758916,2759098,2759350,2759082,2759179,2760099,2759172,2759200,2759764,2759777,2759460,2759095,2759874,2759803,2759206,2759563,2759410,2758990,2759686,2759431,2758946,2759958,2759502
160,2759656,2760039,2759081,2759861,2759998,2759022,2759328,2759193,2759650,2760076,2759417,2759897,2759477,2759754,2759127,2759109,2758942,2759361,2759015,2759753,2759000,2759419,2759881,2759353,2759353,2759615,2759202,2759109,2758944,2759917
161,2759203,2759634,2758976,2759245,2759584,2758986,2758937,2759756,2759900,2759240,2760000,2759012,2759517,2759506,2759072,2758949,2759753,2759939,2759438,2759266,2759978,2759262,2760113,2759404,2759351,2759838,2759858,2759594,2759636,2759072
162,2758973,2759697,2759818,2759553,2759387,2758998,2759275,2759781,2760132,2758983,2759046,2759992,2759122,2759564,2759073,2760104,2759126,2759179,2760143,2758914,2759212,2759065,2759251,2759511,2760068,2759137,2759547,2759900,2759922,2759925
163,2759981,2759288,2760004,2759833,2758929,2759235,2759609,2759734,2759064,2759387,2759155,2759064,2759479,2759693,2759648,2759817,2759827,2759107,2760132,2760005,2759112,2759173,2759742,2759036,2759191,2759752,2759741,2759552,2759173,2759563
164,2759372,2758916,2758996,2759024,2758986,2759526,2759004,2759185,2759556,2759827,2758965,2758998,2760031,2760055,2759761,2759163,2759417,2759816,2759958,2759941,2759582,2759233,2759983,2760014,2759763,2759476,2760042,2759361,2759350,2759279
165,2759969,2759745,2759452,2759669,2759683,2760066,2759350,2759890,2759387,2759417,2759634,2759814,2759682,2759416,2759877,2760047,2760081,2759852,2759134,2760143,2759102,2759721,2759643,2759101,2759875,2758997,2758936,2758955,2759291,2758996
166,2760077,2759314,2759637,2759062,2759201,2759904,2759817,2759900,2759802,2760118,2759399,2759856,2758970,2760018,2760033,2759212,2759905,2759959,2759404,2759096,2759551,2759396,2759534,2759042,2760060,2760112,2760009,2759225,2759153,2759636
167,2759904,2759682,2759617,2759609,2759362,2759899,2759501,2759238,2759382,2759138,2759781,2759255,2759925,2759870,2759323,2760134,2760016,2759491,2759136,2759607,2759125,2759259,2759255,2759031,2759004,2759390,2759173,2759774,2759778,2759433
168,2759083,2759649,2759529,2759382,2760090,2759116,2759013,2759745,2759038,2759127,2760096,2759747,2759443,2760084,2759274,2759137,2759706,2760124,2759639,2759047,2759789,2759829,2759971,2759380,2759916,2759589,2759230,2759717,2759274,2759284
169,2759771,2759539,2759980,2759477,2759985,2759248,2759814,2759713,2759514,2759455,2759667,2759082,2758964,2759372,2759020,2759353,2759922,2759484,2759511,2759665,2759903,2759639,2759461,2759140,2759984,2759122,2759600,2759606,2759360,2759670
170,2759123,2759624,2759479,2759163,2759349,2759294,2759251,2759386,2759280,2760005,2759917,2760009,2758924,2759320,2759185,2759803,2759568,2759109,2759443,2759097,2759543,2760076,2759126,2758930,2758981,2759329,2759779,2759117,2758998,2758969
171,2760012,2759872,2759099,2759268,2759781,2759763,2759981,2759908,2759793,2760124,2759503,2759726,2759756,2760140,2759930,2759937,2760056,2759213,2759301,2759858,2760012,2758963,2759390,2759307,2759396,2759493,2759029,2759987,2759366,2759330
172,2759360,2759456,2759778,2760124,2759021,2759708,2759155,2759772,2759678,2759423,2759027,2759502,2760064,2759993,2758995,2759795,2759360,2760004,2759978,2758920,2759226,2759636,2759436,2759541,2758924,2759013,2759522,2759353,2758920,2759968
173,2760091,2758980,2759979,2759767,2759526,2759016,2759441,2759855,2759300,2759239,2759502,2759024,2759980,2759135,2759320,2759664,2759999,2759473,2758916,2760054,2759185,2758964,2759265,2759103,2759664,2759630,2758977,2759501,2759516,2759179
174,2759999,2759211,2759309,2759705,2759984,2759039,2759219,2759947,2759356,2759660,2759652,2759914,2759153,2759577,2759094,2760141,2759217,2759467,2759907,2759828,2758985,2759834,2759020,2760100,2759511,2759049,2759412,2759899,2759802,2759983
175,2759921,2759723,2759307,2759819,2759259,2759106,2758944,2760054,2760065,2759968,2759291,2759627,2759674,2759660,2760056,2759227,2759645,2759155,2759318,2759738,2759397,2760040,2760071,2759142,2759746,2759915,2760134,2758920,2759261,2759114
176,2759185,2760014,2759017,2760046,2760016,2759321,2759091,2759432,2759745,2759682,2759802,2759072,2759194,2759936,2759031,2759972,2760051,2758940,2759624,2759399,2760130,2759250,2759332,2759796,2759967,2759754,2759620,2759021,2760022,2760040
177,2760089,2759162,2759045,2759937,2759918,2759701,2759203,2759260,2760070,2759974,2759383,2759164,2760091,2759529,2758998,2758924,2759615,2760012,2759461,2758977,2759516,2759631,2759146,2759266,2759895,2759265,2759277,2759394,2759502,2759017
178,2759430,2758920,2759340,2759200,2759788,2759389,2760013,2759689,2760069,2760143,2759820,2759397,2759233,2760060,2759792,2759813,2760099,2759350,2758989,2759438,2759072,2759927,2759882,2759886,2759632,2759441,2758920,2759029,2759238,2759212
179,2759417,2759302,2759691,2759631,2759202,2759967,2759271,2759180,2759915,2759404,2759087,2759497,2758951,2758949,2759054,2759480,2759390,2759948,2759297,2758963,2759378,2759303,2759029,2759215,2759658,2759021,2760100,2759209,2760124,2759941
180,2759454,2759491,2759799,2759069,2759757,2759658,2759206,2760008,2759362,2759531,2759236,2759607,2759534,2759925,2759078,2760091,2759500,2759197,2759044,2760112,2759209,2759047,2759027,2759138,2759631,2759779,2759584,2759388,2759641,2759838
181,2759669,2759829,2759871,2759752,2759203,2759232,2759081,2759668,2759138,2760092,2759435,2759493,2760119,2759799,2759134,2759958,2759421,2759946,2760000,2759638,2759399,2759361,2759082,2759020,2759891,2759301,2759851,2759430,2759484,2759650
182,2759215,2758973,2759819,2759678,2759564,2759930,2759362,2760016,2759531,2759296,2759185,2759702,2759606,2758916,2759536,2759561,2759316,2759551,2759957,2759917,2759173,2758977,2759870,2758944,2760041,2759054,2759200,2759533,2759781,2759722
183,2760140,2759979,2759360,2759166,2758997,2759643,2759222,2759206,2759917,2759399,2759935,2759776,2759857,2760045,2760064,2759343,2760070,2759160,2759166,2759452,2759517,2759977,2760081,2759139,2759064,2758921,2759978,2759836,2760133,2760090
184,2759788,2759225,2759235,2758914,2759774,2758964,2759102,2760100,2759983,2759769,2759788,2759609,2759571,2759095,2759321,2759518,2759067,2759781,2759627,2759628,2759970,2759564,2759851,2759527,2759562,2759629,2760002,2759456,2759965,2759545
185,2759412,2759015,2759543,2760003,2760055,2759710,2759899,2759742,2759188,2759109,2759692,2759568,2759652,2759895,2759907,2758954,2759467,2759457,2759744,2759702,2759667,2759948,2759803,2758931,2759345,2759012,2759942,2759432,2759559,2759787
186,2759496,2759305,2759167,2759207,2759797,2759816,2759637,2759270,2759454,2759888,2759777,2760109,2759942,2759566,2759431,2758972,2759046,2759669,2759073,2759410,2759530,2759726,2759717,2759000,2759034,2759065,2759077,2758942,2759671,2759730
187,2759746,2759561,2759954,2759243,2758955,2759337,2759216,2759021,2759406,2759988,2759270,2759859,2760078,2759502,2759060,2759201,2758965,2759933,2759983,2759300,2759785,2759053,2759078,2760089,2759248,2759857,2758922,2759413,2758959,2759692
188,2759530,2760027,2759602,2759410,2760059,2759797,2759616,2759107,2759371,2759483,2759015,2759526,2759888,2760113,2760047,2759668,2759385,2759233,2758951,2759086,2759797,2760069,2759657,2759074,2759818,2759332,2759550,2759000,2760091,2759911
189,2759091,2759454,2758969,2759076,2759345,2759210,2759730,2759436,2759553,2759576,2759273,2760133,2759092,2759473,2759415,2759497,2758959,2759095,2759828,2759060,2760027,2759291,2759671,2759540,2759530,2759914,2759318,2759742,2759221,2759397
190,2759108,2759139,2759209,2759942,2759073,2759852,2759484,2758972,2759344,2759603,2759954,2759009,2758990,2759210,2759895,2759243,2760104,2759563,2759239,2759432,2760111,2759939,2759397,2760118,2759792,2759221,2759569,2760003,2759954,2759274
191,2759713,2759673,2759570,2758965,2759592,2759179,2759065,2759426,2759452,2759136,2758996,2759727,2760070,2759300,2759752,2759745,2759721,2759907,2760066,2759722,2759465,2759429,2759152,2759777,2759357,2759017,2759578,2759208,2759727,2759540
192,2758982,2759289,2759137,2759530,2760120,2759861,2760059,2759601,2759564,2759107,2759623,2759873,2759615,2759905,2760043,2760025,2759197,2760041,2759029,2759824,2759360,2759936,2759371,2759545,2759848,2759569,2759095,2759467,2759245,2759382
193,2759130,2759193,2759556,2759649,2759320,2759021,2759490,2759024,2759692,2759665,2759316,2760113,2760066,2759422,2759835,2758965,2759829,2759366,2759436,2758929,2759095,2759172,2759438,2759083,2759939,2759465,2758951,2759711,2759894,2758954
194,2759376,2759859,2759594,2759293,2759983,2759834,2759564,2759679,2759484,2759281,2759421,2759589,2759546,2759194,2759130,2759461,2759161,2759319,2758963,2759206,2759215,2759724,2758995,2759865,2758996,2759406,2759433,2759003,2759834,2758972
195,2759437,2760100,2759378,2760085,2759212,2759933,2759036,2759521,2759136,2759291,2759600,2759787,2759100,2759930,2759102,2759885,2759843,2759727,2759303,2759164,2759915,2759650,2759360,2759116,2759534,2759547,2759117,2759346,2759540,2759173
196,2759469,2759651,2759248,2759647,2759116,2759665,2759164,2759561,2759973,2759639,2759778,2759115,2759941,2759793,2758986,2759871,2759514,2759135,2759175,2759779,2760041,2758920,2759356,2759797,2759714,2759529,2759870,2760046,2760012,2760100
197,2760109,2759992,2758947,2760089,2759956,2759881,2759022,2759813,2759394,2760022,2759022,2759978,2759911,2759647,2759027,2759711,2759160,2758969,2759915,2760014,2759905,2758965,2759248,2759918,2759682,2759980,2759495,2760077,2759316,2759616
198,2759980,2759022,2759601,2759868,2760087,2760054,2759073,2759915,2760109,2759430,2759098,2759429,2760128,2759802,2759708,2759116,2758972,2759527,2759502,2759222,2759083,2759744,2760005,2760091,2759718,2758996,2759716,2759572,2759985,2759771
199,2759332,2759382,2759895,2759518,2759714,2759718,2759818,2759353,2759081,2759283,2759763,2760071,2759631,2758996,2759979,2760068,2759321,2759451,2759360,2759236,2759499,2759872,2759336,2759196,2758936,2760099,2758982,2759357,2760016,2758971
200,2760003,2759357,2758945,2759366,2759096,2759671,2759095,2759288,2759596,2759890,2759671,2760106,2759397,2759935,2759637,2759044,2759561,2760094,2759710,2759566,2759269,2759777,2759036,2758923,2759216,2759706,2760092,2759589,2760130,2759396
201,2759835,2759650,2759689,2759792,2759293,2759965,2759152,2759207,2759638,2759050,2759707,2759972,2759105,2759048,2759281,2758974,2759242,2759271,2759160,2759970,2759787,2759667,2760045,2758960,2759697,2759281,2759049,2759045,2759906,2759959
202,2759248,2759340,2759800,2759318,2759554,2759138,2760029,2759643,2759124,2759061,2758929,2760100,2759152,2759195,2760039,2759115,2759086,2760040,2759794,2759807,2759795,2759293,2759914,2759227,2759721,2760125,2758935,2759658,2760066,2758986
203,2759102,2759993,2759268,2759936,2758999,2760008,2759462,2760031,2759077,2759515,2759422,2759353,2759463,2759130,2759293,2759413,2759003,2759968,2759691,2759509,2759722,2759461,2759545,2759320,2759305,2759050,2758974,2759251,2759551,2760038
204,2759179,2759576,2759384,2759935,2759804,2759905,2759495,2759856,2758977,2760114,2759251,2759462,2759453,2759833,2759713,2759599,2759572,2758929,2759418,2759255,2759370,2759792,2759857,2758964,2759781,2759168,2759668,2759616,2760123,2759461
205,2759978,2759814,2759207,2759607,2759509,2759777,2759795,2759154,2760091,2759645,2760003,2759473,2758996,2759956,2759992,2759582,2759340,2759461,2759703,2759417,2759730,2758921,2759905,2758921,2759449,2759340,2759483,2760132,2759125,2759130
206,2759314,2758949,2759660,2759584,2759169,2759446,2759443,2759388,2759906,2759502,2759207,2758983,2759499,2759753,2759221,2759016,2759979,2759261,2759413,2759971,2759314,2759092,2760104,2759421,2760055,2758914,2760099,2760133,2759233,2759098
207,2760073,2759968,2759101,2759179,2759658,2759570,2759273,2759904,2759547,2759570,2759305,2758920,2759055,2759933,2759584,2759148,2760009,2759371,2759848,2759959,2760098,2760109,2759148,2759914,2759522,2759133,2759344,2759171,2758977,2759761
208,2759853,2759703,2760032,2759965,2759272,2758994,2760076,2759911,2759461,2759751,2759594,2759507,2760025,2759248,2759942,2759291,2759401,2760005,2759254,2759233,2759074,2759015,2759210,2759702,2759072,2759716,2759460,2759240,2759389,2759336
209,2759024,2759954,2759883,2759796,2759627,2759213,2759295,2759533,2760087,2759836,2759956,2760039,2760039,2758946,2759747,2760121,2759849,2760088,2759359,2759009,2759188,2759388,2759431,2759076,2759126,2759109,2759587,2759031,2759139,2759044
210,2759463,2759186,2759115,2759891,2759029,2759865,2759746,2759534,2759768,2759523,2759576,2759042,2759232,2759751,2760049,2759145,2759632,2759506,2759515,2759073,2759029,2759323,2759998,2759593,2760022,2760013,2759580,2759293,2759972,2759034
211,2759426,2759349,2759478,2759764,2759024,2759175,2759053,2760093,2760106,2759909,2759361,2759083,2759222,2759741,2758996,2759286,2760085,2759632,2759062,2759010,2759078,2759114,2760046,2759373,2759413,2759435,2760039,2760123,2759668,2759200
212,2760132,2758986,2759957,2759562,2758920,2760085,2759833,2759484,2759296,2758976,2759034,2759003,2759382,2759476,2760059,2759015,2760019,2759813,2759883,2759674,2759882,2759993,2759109,2759794,2760084,2759988,2759837,2759690,2759530,2759785
213,2758996,2759665,2759193,2760094,2759524,2759105,2760033,2760055,2759270,2759389,2759142,2759881,2759370,2759607,2759047,2758982,2759515,2759935,2759168,2760121,2759013,2759992,2759915,2759872,2759502,2759643,2759756,2759871,2759196,2759361
214,2759829,2758953,2760101,2759988,2758977,2759602,2760032,2759826,2759115,2760134,2759436,2758951,2759480,2760052,2758924,2759551,2758937,2759291,2759188,2759751,2759769,2759531,2759946,2759907,2759754,2759909,2759567,2758991,2760065,2759778
215,2759076,2760062,2760038,2759946,2759695,2759796,2759948,2759802,2759968,2759694,2759495,2760119,2759807,2759546,2759829,2759328,2759589,2759003,2759003,2759281,2759162,2759376,2760100,2759705,2759480,2759218,2759875,2759630,2759799,2759388
216,2760033,2759093,2759061,2759822,2759295,2759401,2759721,2759272,2758964,2759669,2759926,2759822,2759848,2758915,2759225,2759385,2759914,2759993,2759540,2759015,2759925,2759119,2759667,2760121,2759893,2759282,2759255,2759094,2759072,2759577
217,2759096,2759010,2759668,2759108,2759386,2759592,2759078,2759933,2759668,2759022,2758999,2759045,2759368,2759524,2759138,2759973,2759699,2759133,2760128,2759318,2759552,2759546,2758971,2759021,2759225,2759634,2759649,2759469,2759385,2759126
218,2759117,2758994,2759967,2759449,2759636,2759909,2759139,2759725,2759956,2759648,2759644,2759775,2759703,2759162,2759518,2760026,2760062,2759081,2759937,2759189,2759337,2759689,2759566,2759726,2759235,2759097,2759796,2759062,2759839,2759628
219,2759653,2759469,2759911,2759119,2759599,2759667,2759370,2759971,2759946,2759230,2759873,2759101,2759545,2759946,2759115,2759603,2759757,2759862,2760039,2759763,2758957,2759616,2759463,2759454,2759219,2760051,2759988,2759252,2759254,2759449
220,2759323,2759127,2759884,2759387,2759211,2759373,2759478,2758949,2759476,2759169,2759492,2759114,2759882,2759430,2760041,2759774,2759652,2759766,2759788,2760021,2760068,2759823,2759501,2759337,2759124,2759890,2759555,2759999,2759257,2758980
221,2759569,2759217,2759291,2759650,2759312,2759692,2759337,2759517,2759384,2760078,2759284,2759741,2759915,2760100,2759718,2759297,2759134,2759269,2759669,2759721,2759524,2759016,2759567,2759446,2759888,2759503,2759623,2759883,2759000,2759990
222,2759443,2759807,2759270,2759252,2759188,2760062,2759049,2759796,2760096,2759941,2759413,2759985,2759361,2759887,2759721,2760120,2759173,2759387,2759541,2759927,2759410,2759900,2760006,2759874,2759098,2760098,2759153,2759137,2759984,2759012
223,2759555,2759516,2759138,2759776,2759456,2760025,2759581,2758928,2759637,2758974,2759309,2759410,2759653,2760141,2759162,2759936,2760014,2758965,2759107,2759209,2759754,2759391,2759018,2759499,2759620,2759506,2759757,2759336,2759376,2758937
224,2760085,2759124,2759038,2759826,2759916,2759010,2759745,2760076,2759074,2759500,2759529,2759074,2759891,2759623,2759148,2760130,2759370,2759691,2759527,2759440,2759421,2759428,2759572,2759416,2759320,2759705,2759723,2759262,2760077,2759218
225,2759979,2760060,2759917,2759897,2759460,2759584,2759373,2759329,2759301,2760089,2759217,2759195,2758976,2759353,2759862,2759088,2759343,2759410,2759011,2759778,2760026,2759607,2759489,2759741,2759644,2759827,2760111,2760128,2759185,2759197
226,2759105,2759295,2759009,2759270,2759834,2759384,2759438,2759894,2759086,2759012,2760044,2760121,2759119,2759012,2759834,2759628,2759596,2760032,2759510,2759911,2760062,2759163,2760047,2759855,2759744,2759366,2759866,2759354,2759506,2759745
